movieId,title,year,genres
71433,"Black God, White Devil (Deus e o Diabo na Terra do Sol)",1964,Western
193213,Forget About It,2006,Comedy
193213,Forget About It,2006,Drama
26501,Choose Me,1984,Comedy
26501,Choose Me,1984,Romance
179309,Wuthering Heights,1953,Drama
179309,Wuthering Heights,1953,Romance
63436,Saw V,2008,Crime
63436,Saw V,2008,Horror
63436,Saw V,2008,Thriller
7319,Club Dread,2004,Comedy
7319,Club Dread,2004,Horror
123227,The Slaughter,2006,Horror
196097,The Zen Diaries of Garry Shandling: Parts 1 & 2,NA,Comedy
196097,The Zen Diaries of Garry Shandling: Parts 1 & 2,NA,Documentary
211185,Ella Fitzgerald: Just One of Those Things,2019,Documentary
250208,White People Money,2021,Comedy
147300,Adventures Of Sherlock Holmes And Dr. Watson: The Twentieth Century Approaches,1986,Crime
147300,Adventures Of Sherlock Holmes And Dr. Watson: The Twentieth Century Approaches,1986,Mystery
212715,Shanghai 13,1984,Action
184237,Uttama Villain,2015,Comedy
184237,Uttama Villain,2015,Drama
184237,Uttama Villain,2015,Romance
2738,Crimes of the Heart,1986,Comedy
2738,Crimes of the Heart,1986,Drama
269536,Sörensen's Fear,2020,Comedy
269536,Sörensen's Fear,2020,Crime
145626,Gold for the Caesars,1963,Action
145626,Gold for the Caesars,1963,Adventure
280388,Last Summer,2021,Drama
280388,Last Summer,2021,Romance
220156,All Inclusive,2018,Documentary
287011,Daniel Boone,1936,Western
108951,Rain or Shine,1930,Comedy
108951,Rain or Shine,1930,Drama
108951,Rain or Shine,1930,Romance
95784,Intohimon vallassa,1947,Drama
95784,Intohimon vallassa,1947,Romance
2852,"Soldier's Story, A",1984,Drama
76,Screamers,1995,Action
76,Screamers,1995,Sci-Fi
76,Screamers,1995,Thriller
193183,Death of a Nation,2018,Documentary
84565,Legend of the Eight Samurai (Satomi hakken-den),1983,Action
84565,Legend of the Eight Samurai (Satomi hakken-den),1983,Adventure
84565,Legend of the Eight Samurai (Satomi hakken-den),1983,Drama
84565,Legend of the Eight Samurai (Satomi hakken-den),1983,Fantasy
152834,Sin,2003,Action
152834,Sin,2003,Romance
152834,Sin,2003,Thriller
158290,Kaakha Kaakha,2003,Action
158290,Kaakha Kaakha,2003,Crime
158290,Kaakha Kaakha,2003,Thriller
4400,Donovan's Brain,1953,Sci-Fi
203180,Ducoboo 2: Crazy Vacation,2012,Comedy
208495,American Son,2019,Drama
173619,Fugitives,1986,Comedy
173619,Fugitives,1986,Crime
151139,Carnival Story,1954,Drama
151139,Carnival Story,1954,Romance
159449,African Safari,2013,Documentary
191283,Disgraced,2017,Documentary
280084,Teenage Yakuza,1962,Action
280084,Teenage Yakuza,1962,Crime
144928,El Analfabeto,1961,Comedy
190573,My Little Loves,1974,Drama
103139,"Mugger, The (El asaltante)",2007,Drama
151607,Funky Monkey,2004,Children
151607,Funky Monkey,2004,Comedy
139096,Unmatched,2010,Documentary
243842,Attack from the Sea,1953,Drama
243842,Attack from the Sea,1953,War
6650,Kind Hearts and Coronets,1949,Comedy
6650,Kind Hearts and Coronets,1949,Drama
81758,Faces of Schlock,2005,Comedy
81758,Faces of Schlock,2005,Horror
7176,Crimson Gold (Talaye sorgh),2003,Drama
276423,Jag är med barn,1979,Comedy
2312,Children of a Lesser God,1986,Drama
108529,Vizontele Tuuba,2004,Comedy
108529,Vizontele Tuuba,2004,Drama
158635,Just Between Us,2010,Comedy
158635,Just Between Us,2010,Drama
48780,"Prestige, The",2006,Drama
48780,"Prestige, The",2006,Mystery
48780,"Prestige, The",2006,Sci-Fi
48780,"Prestige, The",2006,Thriller
146210,Blue Mountain State: The Rise of Thadland,2015,Comedy
86355,Atlas Shrugged: Part 1,2011,Drama
86355,Atlas Shrugged: Part 1,2011,Mystery
86355,Atlas Shrugged: Part 1,2011,Sci-Fi
163310,A Visit with Truman Capote,1966,Documentary
155695,Bela Lugosi Meets a Brooklyn Gorilla,1952,Comedy
155695,Bela Lugosi Meets a Brooklyn Gorilla,1952,Sci-Fi
1688,Anastasia,1997,Adventure
1688,Anastasia,1997,Animation
1688,Anastasia,1997,Children
1688,Anastasia,1997,Drama
1688,Anastasia,1997,Musical
185965,Murder on the Cape,2017,Drama
139507,Lissi and the Wild Emperor,2007,Animation
139507,Lissi and the Wild Emperor,2007,Comedy
250576,Hot Cross Bunny,1948,Animation
250576,Hot Cross Bunny,1948,Comedy
131852,The Mad Genius,1931,Drama
131852,The Mad Genius,1931,Horror
131852,The Mad Genius,1931,Romance
101715,Loaded,2008,Action
101715,Loaded,2008,Crime
101715,Loaded,2008,Drama
101715,Loaded,2008,Thriller
54272,"Simpsons Movie, The",2007,Animation
54272,"Simpsons Movie, The",2007,Comedy
258583,La Recta Provincia,2007,Drama
187143,Hedi,2016,Drama
157931,La Cage,1975,Drama
117492,Alien Nation: Body and Soul,1995,Sci-Fi
5072,Metropolis,2001,Animation
5072,Metropolis,2001,Sci-Fi
259909,Italian Studies,2021,Drama
193661,Two Weeks in Hell,2009,Documentary
271777,Anthony,2014,Comedy
271777,Anthony,2014,Drama
167188,The Reunion 2 - The Funeral,2014,Comedy
122088,Water,1985,Adventure
122088,Water,1985,Comedy
122088,Water,1985,Drama
184193,Raees,2017,Action
184193,Raees,2017,Crime
184193,Raees,2017,Thriller
81853,These Are the Damned (a.k.a. The Damned),1963,Drama
81853,These Are the Damned (a.k.a. The Damned),1963,Fantasy
81853,These Are the Damned (a.k.a. The Damned),1963,Romance
81853,These Are the Damned (a.k.a. The Damned),1963,Sci-Fi
270624,The Painter and the Pointer,1944,Animation
178125,D@bbe 2,2009,Horror
178125,D@bbe 2,2009,Mystery
204718,The Gatehouse,2016,Adventure
204718,The Gatehouse,2016,Drama
204718,The Gatehouse,2016,Fantasy
204718,The Gatehouse,2016,Horror
42725,Grandma's Boy,2006,Comedy
287227,Fool's Paradise,2023,Comedy
202503,L.A. Takedown,1989,Action
202503,L.A. Takedown,1989,Crime
202503,L.A. Takedown,1989,Drama
202503,L.A. Takedown,1989,Thriller
232941,Baby It's You,1983,Comedy
232941,Baby It's You,1983,Drama
232941,Baby It's You,1983,Romance
102115,Prinsessa Ruusunen,1949,Children
102115,Prinsessa Ruusunen,1949,Fantasy
102115,Prinsessa Ruusunen,1949,Romance
192565,We the Animals,2018,Drama
157985,Unter Strom,2009,Comedy
140876,Do Lado de Fora,2014,Comedy
177549,Ziegfeld Girl,1941,Drama
177549,Ziegfeld Girl,1941,Romance
132688,Falling From Grace,1992,Drama
132688,Falling From Grace,1992,Romance
92427,Woman in Love (Rubbeldiekatz),2011,Comedy
237820,Born a Champion,2021,Action
237820,Born a Champion,2021,Drama
173571,The Second Tragic Fantozzi,1976,Comedy
8427,Americathon,1979,Comedy
8427,Americathon,1979,Sci-Fi
60145,"Penalty, The",1920,Crime
60145,"Penalty, The",1920,Drama
60145,"Penalty, The",1920,Horror
244188,7 Days Out,2018,Documentary
4401,Donovan's Reef,1963,Action
4401,Donovan's Reef,1963,Comedy
4401,Donovan's Reef,1963,Romance
124735,Love Bites,1993,Comedy
124735,Love Bites,1993,Romance
173629,Appleseed: Ex Machina,2007,Action
173629,Appleseed: Ex Machina,2007,Animation
173629,Appleseed: Ex Machina,2007,Sci-Fi
173629,Appleseed: Ex Machina,2007,Thriller
212801,Fist from Shaolin,1993,Action
236359,Serial Cook,2018,Comedy
236359,Serial Cook,2018,Drama
221184,Fireball 500,1966,Action
221184,Fireball 500,1966,Comedy
221184,Fireball 500,1966,Drama
771,"Life Is Rosy (a.k.a. Life Is Beautiful) (Vie est belle, La)",1987,Comedy
771,"Life Is Rosy (a.k.a. Life Is Beautiful) (Vie est belle, La)",1987,Drama
67247,Praying with Lior,2008,Documentary
211067,Os Farofeiros,2018,Comedy
270604,Schönes Schlamassel,2020,Comedy
270604,Schönes Schlamassel,2020,Romance
77332,Don's Plum,2001,Drama
129223,Tarzan's Savage Fury,1952,Action
129223,Tarzan's Savage Fury,1952,Adventure
122563,InSight,2011,Mystery
122563,InSight,2011,Thriller
907,"Gay Divorcee, The",1934,Comedy
907,"Gay Divorcee, The",1934,Musical
907,"Gay Divorcee, The",1934,Romance
131272,Last Flight Out,2004,Action
934,Father of the Bride,1950,Comedy
74864,Road Trip: Beer Pong,2009,Comedy
169468,Lure: Teen Fight Club,2010,Action
169468,Lure: Teen Fight Club,2010,Crime
169468,Lure: Teen Fight Club,2010,Drama
270928,Project Gemini,2022,Sci-Fi
149004,Bolshoi Babylon,2015,Documentary
280352,Unicorn Wars,2022,Action
280352,Unicorn Wars,2022,Animation
280352,Unicorn Wars,2022,Comedy
280352,Unicorn Wars,2022,Fantasy
280352,Unicorn Wars,2022,Horror
280352,Unicorn Wars,2022,War
209035,time for sushi,2017,Animation
209035,time for sushi,2017,Comedy
5909,Visitor Q (Bizita Q),2001,Comedy
5909,Visitor Q (Bizita Q),2001,Drama
5909,Visitor Q (Bizita Q),2001,Horror
107855,Ditirambo,1969,Comedy
107855,Ditirambo,1969,Drama
107855,Ditirambo,1969,Mystery
107855,Ditirambo,1969,Thriller
281460,Jerry's Diary,1949,Animation
281460,Jerry's Diary,1949,Comedy
105865,"Enemy Within, The (O ehthros mou)",2013,Drama
76091,Mother (Madeo),2009,Crime
76091,Mother (Madeo),2009,Drama
76091,Mother (Madeo),2009,Mystery
76091,Mother (Madeo),2009,Thriller
46965,Snakes on a Plane,2006,Action
46965,Snakes on a Plane,2006,Comedy
46965,Snakes on a Plane,2006,Horror
46965,Snakes on a Plane,2006,Thriller
1877,Little Men,1998,Drama
118234,"Party Animal, The",1984,Comedy
140830,The Legend Of Secret Pass,2010,Animation
140830,The Legend Of Secret Pass,2010,Children
140830,The Legend Of Secret Pass,2010,Fantasy
5590,"Mack, The",1973,Crime
234352,Close Calls,2017,Horror
160153,Angels One Five,1952,Drama
160153,Angels One Five,1952,War
116309,Crime in the Streets,1956,Crime
196037,Monstrum,2018,Action
196037,Monstrum,2018,Fantasy
154965,Mojave Phone Booth,2006,Drama
154965,Mojave Phone Booth,2006,Horror
5065,"Mothman Prophecies, The",2002,Drama
5065,"Mothman Prophecies, The",2002,Fantasy
5065,"Mothman Prophecies, The",2002,Horror
5065,"Mothman Prophecies, The",2002,Mystery
5065,"Mothman Prophecies, The",2002,Thriller
256729,This Game's Called Murder,2021,Comedy
256729,This Game's Called Murder,2021,Thriller
283017,The People's Joker,2022,Comedy
240204,Irresistible,2011,Comedy
240204,Irresistible,2011,Drama
3096,My Man Godfrey,1957,Comedy
25835,Dead End,1937,Crime
25835,Dead End,1937,Drama
25835,Dead End,1937,Film-Noir
136650,Balls Out,2014,Comedy
174339,Rose o' Salem Town,1910,Drama
211171,Glamour & Glory,2012,Comedy
79533,"Bugs Bunny / Road Runner Movie, The (a.k.a. The Great American Chase)",1979,Animation
79533,"Bugs Bunny / Road Runner Movie, The (a.k.a. The Great American Chase)",1979,Children
79533,"Bugs Bunny / Road Runner Movie, The (a.k.a. The Great American Chase)",1979,Comedy
216581,40: The Temptation of Christ,2020,Drama
179093,The Stray,2017,Children
179093,The Stray,2017,Drama
259529,Disney Parks Frozen Christmas Celebration,2014,Children
141737,Grantham and Rose,2014,Comedy
141737,Grantham and Rose,2014,Drama
196745,The Island,2018,Comedy
196745,The Island,2018,Drama
196745,The Island,2018,Mystery
276859,Jane Shore,1915,Drama
183547,T.J. Miller: Meticulously Ridiculous,2017,Comedy
187895,Ananda Thandavam,2009,Children
187895,Ananda Thandavam,2009,Drama
187895,Ananda Thandavam,2009,Romance
203537,Vidas Partidas,2016,Drama
233071,Concrete Plans,2020,Thriller
173211,Anjelah Johnson: The Homecoming Show,2013,Comedy
122865,The Violent Breed,1984,Action
195799,The Trial,2018,Documentary
181799,No Hunting,1955,Animation
2527,Westworld,1973,Action
2527,Westworld,1973,Sci-Fi
2527,Westworld,1973,Thriller
2527,Westworld,1973,Western
125287,Heidi,2005,Children
125287,Heidi,2005,Drama
97968,Gallowwalkers,2012,Action
97968,Gallowwalkers,2012,Horror
97968,Gallowwalkers,2012,Sci-Fi
97968,Gallowwalkers,2012,Western
164149,Theo and Hugo,2016,Drama
160984,The Son of Joseph,2016,Comedy
160984,The Son of Joseph,2016,Drama
97548,Giger's Necronomicon,1975,Documentary
110919,All Hands on Deck,1961,Comedy
110919,All Hands on Deck,1961,Musical
2405,"Jewel of the Nile, The",1985,Action
2405,"Jewel of the Nile, The",1985,Adventure
2405,"Jewel of the Nile, The",1985,Comedy
2405,"Jewel of the Nile, The",1985,Romance
155605,Test,2014,Drama
228651,The Making of Annihilation,2018,Documentary
194380,Subterano,2003,Sci-Fi
163647,Archivo 253,2015,Horror
259751,Parallel Mothers,2021,Drama
229061,Skin: A History of Nudity in the Movies,2020,Documentary
158352,I Aim at the Stars,1960,Drama
4279,True Believer,1989,Crime
194200,Hell Fest,2018,Horror
204374,The Olsen Gang's Big Score,1972,Children
204374,The Olsen Gang's Big Score,1972,Comedy
204374,The Olsen Gang's Big Score,1972,Crime
235765,The Pickup Game,2019,Documentary
106306,Snowball Effect: The Story of 'Clerks',2004,Documentary
181217,Doctor Who: The Return Of Doctor Mysterio,2016,Adventure
181217,Doctor Who: The Return Of Doctor Mysterio,2016,Children
181217,Doctor Who: The Return Of Doctor Mysterio,2016,Drama
181217,Doctor Who: The Return Of Doctor Mysterio,2016,Sci-Fi
262099,Stuck Together,2021,Comedy
156293,The Sultan's Daughter,1943,Comedy
156293,The Sultan's Daughter,1943,War
356,Forrest Gump,1994,Comedy
356,Forrest Gump,1994,Drama
356,Forrest Gump,1994,Romance
356,Forrest Gump,1994,War
181521,Manchester: 100 Days After The Attack,2017,Documentary
120753,City Cops,1989,Action
120753,City Cops,1989,Thriller
159409,The Stool Pigeon,2010,Action
159409,The Stool Pigeon,2010,Drama
159409,The Stool Pigeon,2010,Thriller
141106,Losers Take All,2013,Comedy
202952,Deadly Harvest,1977,Drama
202952,Deadly Harvest,1977,Sci-Fi
1221,"Godfather: Part II, The",1974,Crime
1221,"Godfather: Part II, The",1974,Drama
115905,Gibraltar,2013,Crime
199081,Jellyfish,2018,Drama
156272,Secrets of the Lone Wolf,1941,Crime
156272,Secrets of the Lone Wolf,1941,Mystery
156272,Secrets of the Lone Wolf,1941,Romance
276397,Rocketry: The Nambi Effect,2022,Drama
136974,Jinn,2014,Thriller
93083,Live Music,2009,Animation
158064,Vulgar Fractions,2011,Documentary
4691,Def-Con 4,1985,Action
4691,Def-Con 4,1985,Sci-Fi
2394,"Prince of Egypt, The",1998,Animation
2394,"Prince of Egypt, The",1998,Musical
112185,"Outlaw, The (Lope)",2010,Drama
142606,A Million,2009,Thriller
221588,The Go-Go's,2020,Documentary
155685,Extended Play,2006,Comedy
168722,Attraction,2017,Sci-Fi
136096,Vacations in Majorca,1960,Comedy
136096,Vacations in Majorca,1960,Romance
133653,Roald Dahl's Esio Trot,2015,Comedy
213571,It's Easier for a Camel...,2003,Drama
193663,Camp 14: Total Control Zone,2012,Documentary
195305,Stan & Ollie,2018,Comedy
195305,Stan & Ollie,2018,Drama
195283,Caroline,2018,Drama
141264,Flight Angels,1940,Drama
265142,Robin Robin,2021,Adventure
265142,Robin Robin,2021,Animation
265142,Robin Robin,2021,Children
106988,Carmina or Blow Up (Carmina o revienta),2012,Comedy
106988,Carmina or Blow Up (Carmina o revienta),2012,Drama
287687,Imani,2023,Action
181073,Mariah Carey's All I Want for Christmas Is You,2017,Animation
181073,Mariah Carey's All I Want for Christmas Is You,2017,Children
138412,Cha cha cha,2013,Crime
138412,Cha cha cha,2013,Drama
1025,"Sword in the Stone, The",1963,Animation
1025,"Sword in the Stone, The",1963,Children
1025,"Sword in the Stone, The",1963,Fantasy
1025,"Sword in the Stone, The",1963,Musical
271753,Juliet in Paris,1967,Fantasy
283329,Baby Blues,2008,Drama
283329,Baby Blues,2008,Horror
283329,Baby Blues,2008,Thriller
225970,Mank,2020,Drama
153106,The Fool of the World and the Flying Ship,1990,Adventure
153106,The Fool of the World and the Flying Ship,1990,Animation
153106,The Fool of the World and the Flying Ship,1990,Children
153106,The Fool of the World and the Flying Ship,1990,Fantasy
77613,Johnny Angel,1945,Crime
77613,Johnny Angel,1945,Drama
77613,Johnny Angel,1945,Film-Noir
195953,Pupendo,2003,Comedy
195953,Pupendo,2003,Drama
186283,20 Years Of Madness,2016,Comedy
186283,20 Years Of Madness,2016,Documentary
120889,The Child and the Policeman,1989,Comedy
26813,Calendar,1993,Drama
245688,Black Holes: The Edge of All We Know,2020,Documentary
274255,Intervenção,2021,Action
274255,Intervenção,2021,Crime
181841,Donald's Dream Voice,1948,Animation
124168,Paper Soldiers,2002,Action
124168,Paper Soldiers,2002,Comedy
156427,Sea Raiders,1941,Action
156427,Sea Raiders,1941,War
211502,Apparition,2019,Horror
175015,Cat City,2008,Thriller
149788,Crazy Waiting,2008,Comedy
149788,Crazy Waiting,2008,Romance
187301,Mississippi Hare,1949,Animation
187301,Mississippi Hare,1949,Comedy
93731,"Warm December, A",1973,Drama
93731,"Warm December, A",1973,Romance
148685,Night Owls,2015,Comedy
148685,Night Owls,2015,Drama
160297,Ragin Cajun Redneck Gators,2013,Horror
160297,Ragin Cajun Redneck Gators,2013,Sci-Fi
160297,Ragin Cajun Redneck Gators,2013,Thriller
5498,Red Beard (Akahige),1965,Drama
168410,Spring Broke,2016,Documentary
31485,"Professionals, The",1966,Western
140990,"Habanera, La",1937,Drama
122250,In Name Only,1939,Drama
122250,In Name Only,1939,Romance
226584,Being a Human Person,2020,Documentary
131928,Lovelines,1984,Comedy
2563,Dangerous Beauty,1998,Drama
251294,Night Shift,2021,Comedy
251294,Night Shift,2021,Crime
184751,Take Off,2017,Drama
184751,Take Off,2017,Thriller
184751,Take Off,2017,War
98623,Winners and Sinners (Qi mou miao ji: Wu fu xing),1983,Action
98623,Winners and Sinners (Qi mou miao ji: Wu fu xing),1983,Comedy
98623,Winners and Sinners (Qi mou miao ji: Wu fu xing),1983,Crime
165759,The Mill of Good Luck,1955,Crime
165759,The Mill of Good Luck,1955,Drama
276879,Historia Roja,2016,Drama
276879,Historia Roja,2016,War
178947,Mystery Liner,1934,Mystery
278674,Cinema Through the Eye of Magnum,2017,Documentary
137282,The Genius of Marian,2013,Documentary
180559,Winter Brothers,2017,Drama
35853,Blackout (Contraband),1940,Adventure
35853,Blackout (Contraband),1940,Romance
84529,Thirty-Five Something (Tout pour plaire),2005,Comedy
72165,Cirque du Freak: The Vampire's Assistant,2009,Action
72165,Cirque du Freak: The Vampire's Assistant,2009,Adventure
72165,Cirque du Freak: The Vampire's Assistant,2009,Comedy
72165,Cirque du Freak: The Vampire's Assistant,2009,Fantasy
72165,Cirque du Freak: The Vampire's Assistant,2009,Horror
72165,Cirque du Freak: The Vampire's Assistant,2009,Thriller
220440,Penguin,2020,Crime
220440,Penguin,2020,Mystery
220440,Penguin,2020,Thriller
194801,My Dinner With Hervé,2018,Drama
147322,You Are My Only Love,1993,Drama
147322,You Are My Only Love,1993,Romance
163006,Hands of Stone,2016,Drama
289141,Zoey 102,2023,Comedy
289141,Zoey 102,2023,Romance
59369,Taken,2008,Action
59369,Taken,2008,Crime
59369,Taken,2008,Drama
59369,Taken,2008,Thriller
135103,"Venice, the Moon and You",1958,Comedy
69483,"Not on Your Life (Verdugo, El) (Executioner, The)",1963,Comedy
69483,"Not on Your Life (Verdugo, El) (Executioner, The)",1963,Drama
26933,Fetishes,1996,Documentary
45837,Let It Be,1970,Documentary
249932,Do You Believe in Angels?,1961,Comedy
196945,And Breathe Normally,2018,Drama
30977,"Pickle, The",1993,Comedy
143219,Crossbar,1979,Drama
3748,"Match, The",1999,Comedy
3748,"Match, The",1999,Romance
268468,Hot Chocolate Holiday,2021,Romance
91688,Salvation Boulevard,2011,Comedy
91688,Salvation Boulevard,2011,Thriller
60609,Death Note,2006,Adventure
60609,Death Note,2006,Crime
60609,Death Note,2006,Drama
60609,Death Note,2006,Horror
60609,Death Note,2006,Mystery
83777,"Strongest Man in the World, The",1975,Comedy
83777,"Strongest Man in the World, The",1975,Fantasy
