Country Name,Country Code,Series Name,Series Code,2018 [YR2018],2019 [YR2019],2020 [YR2020],2021 [YR2021],2022 [YR2022],2023 [YR2023],2024 [YR2024]
Bangladesh,BGD,"Average working hours of children, study and work, male, ages 7-14 (hours per week)",SL.TLF.0714.SW.MA.TM,..,..,..,..,..,..,..
Bangladesh,BGD,"Average working hours of children, study and work, female, ages 7-14 (hours per week)",SL.TLF.0714.SW.FE.TM,..,..,..,..,..,..,..
Bangladesh,BGD,"Average working hours of children, study and work, ages 7-14 (hours per week)",SL.TLF.0714.SW.TM,..,..,..,..,..,..,..
Bangladesh,BGD,Completeness of birth registration (%),SP.REG.BRTH.ZS,25.2,56,..,..,..,..,..
Bangladesh,BGD,Coal rents (% of GDP),NY.GDP.COAL.RT.ZS,0.0155150936968582,0.00907068775272057,0.00725364048807305,0.0132526717304666,..,..,..
Bangladesh,BGD,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,5.442,5.372,6.126,6.317,5.037,5.01,..
Bangladesh,BGD,Disaster risk reduction progress score (1-5 scale; 5=best),EN.CLC.DRSK.XQ,..,..,..,..,..,..,..
Bangladesh,BGD,"Employers, male (% of male employment) (modeled ILO estimate)",SL.EMP.MPYR.MA.ZS,6.29083387974206,6.31218614395251,6.27545766021991,6.29876858794098,6.22424888805248,6.25186731594594,..
Bangladesh,BGD,"Employers, female (% of female employment) (modeled ILO estimate)",SL.EMP.MPYR.FE.ZS,0.777913946347064,0.91334154097397,1.09447299354697,1.25033002947074,1.4978729012494,1.50522051017339,..
Bangladesh,BGD,"Employers, total (% of total employment) (modeled ILO estimate)",SL.EMP.MPYR.ZS,4.48830675533334,4.49554267238867,4.48557540589268,4.50130881525909,4.50221565565253,4.51701260071297,..
Bhutan,BTN,"Access to clean fuels and technologies for cooking, rural (% of rural population)",EG.CFT.ACCS.RU.ZS,74,75.8,77.9,80.1,81.4,..,..
Bhutan,BTN,Access to clean fuels and technologies for cooking (% of population),EG.CFT.ACCS.ZS,83.3,84.7,86,86.8,88,..,..
Bhutan,BTN,"Access to clean fuels and technologies for cooking, urban (% of urban population)",EG.CFT.ACCS.UR.ZS,97.7,97.8,97.8,97.9,97.9,..,..
Bhutan,BTN,Access to electricity (% of population),EG.ELC.ACCS.ZS,100,100,100,100,100,100,..
Bhutan,BTN,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,99.9,100,100,100,100,100,..
Bhutan,BTN,"Access to electricity, urban (% of urban population)",EG.ELC.ACCS.UR.ZS,100,100,100,100,100,100,..
Bhutan,BTN,Account ownership at a financial institution or with a mobile-money-service provider (% of population ages 15+),FX.OWN.TOTL.ZS,..,..,..,..,..,..,..
Bhutan,BTN,"Account ownership at a financial institution or with a mobile-money-service provider, female (% of population ages 15+)",FX.OWN.TOTL.FE.ZS,..,..,..,..,..,..,..
Bhutan,BTN,"Account ownership at a financial institution or with a mobile-money-service provider, male (% of population ages 15+)",FX.OWN.TOTL.MA.ZS,..,..,..,..,..,..,..
Bhutan,BTN,"Account ownership at a financial institution or with a mobile-money-service provider, older adults (% of population ages 25+)",FX.OWN.TOTL.OL.ZS,..,..,..,..,..,..,..
Bhutan,BTN,"Account ownership at a financial institution or with a mobile-money-service provider, poorest 40% (% of population ages 15+)",FX.OWN.TOTL.40.ZS,..,..,..,..,..,..,..
Bhutan,BTN,"Account ownership at a financial institution or with a mobile-money-service provider, primary education or less (% of population ages 15+)",FX.OWN.TOTL.PL.ZS,..,..,..,..,..,..,..
Bhutan,BTN,"Account ownership at a financial institution or with a mobile-money-service provider, richest 60% (% of population ages 15+)",FX.OWN.TOTL.60.ZS,..,..,..,..,..,..,..
Bhutan,BTN,"Account ownership at a financial institution or with a mobile-money-service provider, secondary education or more (% of population ages 15+)",FX.OWN.TOTL.SO.ZS,..,..,..,..,..,..,..
Bhutan,BTN,"Account ownership at a financial institution or with a mobile-money-service provider, young adults (% of population ages 15-24)",FX.OWN.TOTL.YG.ZS,..,..,..,..,..,..,..
Bhutan,BTN,Adequacy of social insurance programs (% of total welfare of beneficiary households),per_si_allsi.adq_pop_tot,..,..,..,..,16.8723040858719,..,..
Bhutan,BTN,Adequacy of social protection and labor programs (% of total welfare of beneficiary households),per_allsp.adq_pop_tot,..,..,..,..,14.3813659344017,..,..
Bhutan,BTN,Adequacy of social safety net programs (% of total welfare of beneficiary households),per_sa_allsa.adq_pop_tot,..,..,..,..,12.1402324796397,..,..
Bhutan,BTN,Adequacy of unemployment benefits and ALMP (% of total welfare of beneficiary households),per_lm_alllm.adq_pop_tot,..,..,..,..,..,..,..
Bhutan,BTN,"Adjusted net enrollment rate, primary (% of primary school age children)",SE.PRM.TENR,90.06547,..,..,..,..,..,..
Bhutan,BTN,"Adjusted net enrollment rate, primary, female (% of primary school age children)",SE.PRM.TENR.FE,90.79405,..,..,..,..,..,..
Bhutan,BTN,"Adjusted net enrollment rate, primary, male (% of primary school age children)",SE.PRM.TENR.MA,89.35873,..,..,..,..,..,..
Bhutan,BTN,Adjusted net national income (annual % growth),NY.ADJ.NNTY.KD.ZG,3.62018051521378,10.5128553464171,-4.57949263990133,0.388570671714234,..,..,..
Bhutan,BTN,"Adjusted net savings, including particulate emission damage (current US$)",NY.ADJ.SVNG.CD,433009068.407267,543244405.911496,398279365.263675,318267841.567752,..,..,..
Bhutan,BTN,Adjusted savings: education expenditure (current US$),NY.ADJ.AEDU.CD,129331957.809415,133945556.831105,126756098.045406,138464662.895285,..,..,..
Bhutan,BTN,Asylum-seekers by country or territory of origin,SM.POP.ASYS.EO,390,413,411,487,465,468,..
Bhutan,BTN,Asylum-seekers by country or territory of asylum,SM.POP.ASYS.EA,..,..,..,..,..,..,..
Bhutan,BTN,Age dependency ratio (% of working-age population),SP.POP.DPND,44.6530941741602,43.0441182246478,41.6259265390204,40.4434390615407,39.4402135580812,38.5621629050646,37.7478603176371
Bhutan,BTN,Adults (ages 15-49) newly infected with HIV,SH.HIV.INCD,100,100,100,100,100,..,..
Bhutan,BTN,Adults (ages 15+) and children (ages 0-14) newly infected with HIV,SH.HIV.INCD.TL,100,100,100,100,100,..,..
Bhutan,BTN,"Age dependency ratio, old (% of working-age population)",SP.POP.DPND.OL,8.48639355404976,8.47969895843659,8.5230554176093,8.60453617657872,8.7090985384842,8.82468508439157,8.94559516061105
Bhutan,BTN,"Age dependency ratio, young (% of working-age population)",SP.POP.DPND.YG,36.1667006201105,34.5644192662112,33.1028711214111,31.8389028849619,30.731115019597,29.737477820673,28.8022651570261
Bhutan,BTN,Agricultural land (% of land area),AG.LND.AGRI.ZS,13.4504457262716,13.4504457262716,13.2900943890928,12.8969428421605,12.798329837441,..,..
Bhutan,BTN,Agricultural land (sq. km),AG.LND.AGRI.K2,5130,5130,5130,5130,..,..,..
Bhutan,BTN,Agricultural irrigated land (% of total agricultural land),AG.LND.IRIG.AG.ZS,..,..,..,..,..,..,..
Bhutan,BTN,"Average working hours of children, working only, female, ages 7-14 (hours per week)",SL.TLF.0714.WK.FE.TM,..,..,..,..,..,..,..
Bhutan,BTN,"Average working hours of children, working only, male, ages 7-14 (hours per week)",SL.TLF.0714.WK.MA.TM,..,..,..,..,..,..,..
Bhutan,BTN,"Average working hours of children, working only, ages 7-14 (hours per week)",SL.TLF.0714.WK.TM,..,..,..,..,..,..,..
Bhutan,BTN,"Average working hours of children, study and work, male, ages 7-14 (hours per week)",SL.TLF.0714.SW.MA.TM,..,..,..,..,..,..,..
Bhutan,BTN,"Average working hours of children, study and work, female, ages 7-14 (hours per week)",SL.TLF.0714.SW.FE.TM,..,..,..,..,..,..,..
Bhutan,BTN,"Average working hours of children, study and work, ages 7-14 (hours per week)",SL.TLF.0714.SW.TM,..,..,..,..,..,..,..
Bhutan,BTN,Completeness of birth registration (%),SP.REG.BRTH.ZS,..,..,..,..,..,..,..
Bhutan,BTN,Coal rents (% of GDP),NY.GDP.COAL.RT.ZS,0,0,0,0,..,..,..
Bhutan,BTN,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,6.48,6.35,6.275,6.234,6.143,6.11,..
Bhutan,BTN,Disaster risk reduction progress score (1-5 scale; 5=best),EN.CLC.DRSK.XQ,..,..,..,..,..,..,..
Bhutan,BTN,"Employers, male (% of male employment) (modeled ILO estimate)",SL.EMP.MPYR.MA.ZS,0.375786488004108,1.2578760034908,0.968504294868881,0.875278347333378,0.826380541610691,0.540088920717333,..
Bhutan,BTN,"Employers, female (% of female employment) (modeled ILO estimate)",SL.EMP.MPYR.FE.ZS,0.186217008797654,0.334852272946379,0.387405569892339,0.20938223293326,0.484476742893971,0.459571930461387,..
Bhutan,BTN,"Employers, total (% of total employment) (modeled ILO estimate)",SL.EMP.MPYR.ZS,0.300786337280973,0.874077318321173,0.724079048804296,0.59226205567669,0.698905831780978,0.508145500366451,..
Canada,CAN,"Access to clean fuels and technologies for cooking, rural (% of rural population)",EG.CFT.ACCS.RU.ZS,100,100,100,100,100,..,..
Canada,CAN,Access to clean fuels and technologies for cooking (% of population),EG.CFT.ACCS.ZS,100,100,100,100,100,..,..
Canada,CAN,"Access to clean fuels and technologies for cooking, urban (% of urban population)",EG.CFT.ACCS.UR.ZS,100,100,100,100,100,..,..
Canada,CAN,Access to electricity (% of population),EG.ELC.ACCS.ZS,100,100,100,100,100,100,..
Canada,CAN,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,100,100,100,100,100,100,..
Canada,CAN,"Access to electricity, urban (% of urban population)",EG.ELC.ACCS.UR.ZS,100,100,100,100,100,100,..
Canada,CAN,Account ownership at a financial institution or with a mobile-money-service provider (% of population ages 15+),FX.OWN.TOTL.ZS,..,..,..,99.63,..,..,..
Canada,CAN,"Account ownership at a financial institution or with a mobile-money-service provider, female (% of population ages 15+)",FX.OWN.TOTL.FE.ZS,..,..,..,99.51,..,..,..
Canada,CAN,"Account ownership at a financial institution or with a mobile-money-service provider, male (% of population ages 15+)",FX.OWN.TOTL.MA.ZS,..,..,..,99.77,..,..,..
Canada,CAN,"Account ownership at a financial institution or with a mobile-money-service provider, older adults (% of population ages 25+)",FX.OWN.TOTL.OL.ZS,..,..,..,99.56,..,..,..
Canada,CAN,"Account ownership at a financial institution or with a mobile-money-service provider, poorest 40% (% of population ages 15+)",FX.OWN.TOTL.40.ZS,..,..,..,99.37,..,..,..
Canada,CAN,"Account ownership at a financial institution or with a mobile-money-service provider, primary education or less (% of population ages 15+)",FX.OWN.TOTL.PL.ZS,..,..,..,90.16,..,..,..
Canada,CAN,"Account ownership at a financial institution or with a mobile-money-service provider, richest 60% (% of population ages 15+)",FX.OWN.TOTL.60.ZS,..,..,..,99.81,..,..,..
Canada,CAN,"Account ownership at a financial institution or with a mobile-money-service provider, secondary education or more (% of population ages 15+)",FX.OWN.TOTL.SO.ZS,..,..,..,99.88,..,..,..
Canada,CAN,"Account ownership at a financial institution or with a mobile-money-service provider, young adults (% of population ages 15-24)",FX.OWN.TOTL.YG.ZS,..,..,..,100,..,..,..
Canada,CAN,Adequacy of social insurance programs (% of total welfare of beneficiary households),per_si_allsi.adq_pop_tot,..,..,..,..,..,..,..
Canada,CAN,Adequacy of social protection and labor programs (% of total welfare of beneficiary households),per_allsp.adq_pop_tot,..,..,..,..,..,..,..
Canada,CAN,Adequacy of social safety net programs (% of total welfare of beneficiary households),per_sa_allsa.adq_pop_tot,..,..,..,..,..,..,..
Canada,CAN,Adequacy of unemployment benefits and ALMP (% of total welfare of beneficiary households),per_lm_alllm.adq_pop_tot,..,..,..,..,..,..,..
Canada,CAN,"Adjusted net enrollment rate, primary (% of primary school age children)",SE.PRM.TENR,..,..,..,..,..,..,..
Canada,CAN,"Adjusted net enrollment rate, primary, female (% of primary school age children)",SE.PRM.TENR.FE,..,..,..,..,..,..,..
Canada,CAN,"Adjusted net enrollment rate, primary, male (% of primary school age children)",SE.PRM.TENR.MA,..,..,..,..,..,..,..
Canada,CAN,Adjusted net national income (annual % growth),NY.ADJ.NNTY.KD.ZG,2.32518019131996,1.8746098099151,-7.42597160432373,8.80009263767232,..,..,..
Canada,CAN,"Adjusted net savings, including particulate emission damage (current US$)",NY.ADJ.SVNG.CD,99047580879.6067,103269882699.644,62274273094.5844,149729878001.273,..,..,..
Canada,CAN,Adjusted savings: education expenditure (current US$),NY.ADJ.AEDU.CD,77027754104.1718,77023158507.5124,72876039708.9169,88424162323.2619,..,..,..
Canada,CAN,Asylum-seekers by country or territory of origin,SM.POP.ASYS.EO,79,88,108,126,218,311,..
Canada,CAN,Asylum-seekers by country or territory of asylum,SM.POP.ASYS.EA,78766,97017,85352,63144,113066,197961,..
Canada,CAN,Age dependency ratio (% of working-age population),SP.POP.DPND,49.733479510056,50.4105729188803,51.1983504754589,52.0342485398259,52.6453169336305,53.0518455100351,53.6355843539122
Canada,CAN,Adults (ages 15-49) newly infected with HIV,SH.HIV.INCD,1700,1600,1400,..,..,..,..
Canada,CAN,Adults (ages 15+) and children (ages 0-14) newly infected with HIV,SH.HIV.INCD.TL,2000,1800,1500,..,..,..,..
Canada,CAN,"Age dependency ratio, old (% of working-age population)",SP.POP.DPND.OL,25.64886923064,26.3697715591015,27.1936414105089,28.0993647538034,28.9121642638266,29.6279601722539,30.4192175943975
Canada,CAN,"Age dependency ratio, young (% of working-age population)",SP.POP.DPND.YG,24.084610279416,24.0408013597788,24.00470906495,23.9348837860225,23.7331526698039,23.4238853377812,23.2163667595147
Canada,CAN,Agricultural land (% of land area),AG.LND.AGRI.ZS,6.45681990811536,6.43435624426279,6.37073522211031,6.48457678610033,6.49436207857817,..,..
Canada,CAN,Agricultural land (sq. km),AG.LND.AGRI.K2,578892,576878,571174,569910,..,..,..
Canada,CAN,Agricultural irrigated land (% of total agricultural land),AG.LND.IRIG.AG.ZS,..,..,..,..,..,..,..
Canada,CAN,"Average working hours of children, working only, female, ages 7-14 (hours per week)",SL.TLF.0714.WK.FE.TM,..,..,..,..,..,..,..
Canada,CAN,"Average working hours of children, working only, male, ages 7-14 (hours per week)",SL.TLF.0714.WK.MA.TM,..,..,..,..,..,..,..
Canada,CAN,"Average working hours of children, working only, ages 7-14 (hours per week)",SL.TLF.0714.WK.TM,..,..,..,..,..,..,..
Canada,CAN,"Average working hours of children, study and work, male, ages 7-14 (hours per week)",SL.TLF.0714.SW.MA.TM,..,..,..,..,..,..,..
Canada,CAN,"Average working hours of children, study and work, female, ages 7-14 (hours per week)",SL.TLF.0714.SW.FE.TM,..,..,..,..,..,..,..
Canada,CAN,"Average working hours of children, study and work, ages 7-14 (hours per week)",SL.TLF.0714.SW.TM,..,..,..,..,..,..,..
Canada,CAN,Completeness of birth registration (%),SP.REG.BRTH.ZS,..,..,..,..,100,..,..
Canada,CAN,Coal rents (% of GDP),NY.GDP.COAL.RT.ZS,0.0853870422151225,0.053736494242235,0.0442539359555517,0.0730211132400775,..,..,..
Canada,CAN,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,7.7,7.6,8.1,8.2,8.6,8.1,..
Canada,CAN,Disaster risk reduction progress score (1-5 scale; 5=best),EN.CLC.DRSK.XQ,..,..,..,..,..,..,..
Canada,CAN,"Employers, male (% of male employment) (modeled ILO estimate)",SL.EMP.MPYR.MA.ZS,6.13337025573111,5.7883139379967,5.69422351617276,5.3672780695485,5.17360791401783,5.22868284257601,..
Canada,CAN,"Employers, female (% of female employment) (modeled ILO estimate)",SL.EMP.MPYR.FE.ZS,2.59721744626694,2.4888870102308,2.36805264167422,2.23635632712889,2.03580537850874,2.03345559135464,..
Canada,CAN,"Employers, total (% of total employment) (modeled ILO estimate)",SL.EMP.MPYR.ZS,4.46279174233887,4.22732012269571,4.13310403672245,3.89123588050752,3.68571925063632,3.71357317492948,..
China,CHN,"Access to clean fuels and technologies for cooking, rural (% of rural population)",EG.CFT.ACCS.RU.ZS,62.1,65.8,69.5,72.4,75.8,..,..
China,CHN,Access to clean fuels and technologies for cooking (% of population),EG.CFT.ACCS.ZS,79.5,82,83.8,85.9,87.8,..,..
China,CHN,"Access to clean fuels and technologies for cooking, urban (% of urban population)",EG.CFT.ACCS.UR.ZS,91.5,92.7,93.6,94.5,95.2,..,..
China,CHN,Access to electricity (% of population),EG.ELC.ACCS.ZS,100,100,100,100,100,100,..
China,CHN,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,100,100,100,100,100,100,..
China,CHN,"Access to electricity, urban (% of urban population)",EG.ELC.ACCS.UR.ZS,100,100,100,100,100,100,..
China,CHN,Account ownership at a financial institution or with a mobile-money-service provider (% of population ages 15+),FX.OWN.TOTL.ZS,..,..,..,88.71,..,..,..
China,CHN,"Account ownership at a financial institution or with a mobile-money-service provider, female (% of population ages 15+)",FX.OWN.TOTL.FE.ZS,..,..,..,87.34,..,..,..
China,CHN,"Account ownership at a financial institution or with a mobile-money-service provider, male (% of population ages 15+)",FX.OWN.TOTL.MA.ZS,..,..,..,89.92,..,..,..
China,CHN,"Account ownership at a financial institution or with a mobile-money-service provider, older adults (% of population ages 25+)",FX.OWN.TOTL.OL.ZS,..,..,..,88.91,..,..,..
China,CHN,"Account ownership at a financial institution or with a mobile-money-service provider, poorest 40% (% of population ages 15+)",FX.OWN.TOTL.40.ZS,..,..,..,83.08,..,..,..
