Country Name,Country Code,Series Name,Series Code,Year,Value,Unit
Afghanistan,AFG,Agricultural land,AG.LND.AGRI.K2,2020,383130,sq. km
Afghanistan,AFG,Agricultural land,AG.LND.AGRI.K2,2021,383130,sq. km
Afghanistan,AFG,Agricultural land,AG.LND.AGRI.K2,2022,..,sq. km
Afghanistan,AFG,Agricultural land,AG.LND.AGRI.K2,2023,..,sq. km
Afghanistan,AFG,Agricultural land,AG.LND.AGRI.K2,2024,..,sq. km
Afghanistan,AFG,Agricultural irrigated land,AG.LND.IRIG.AG.ZS,2018,5.1223362273086,% of total agricultural land
Afghanistan,AFG,Agricultural irrigated land,AG.LND.IRIG.AG.ZS,2019,6.00631412786109,% of total agricultural land
Afghanistan,AFG,Agricultural irrigated land,AG.LND.IRIG.AG.ZS,2020,6.50692976274372,% of total agricultural land
Afghanistan,AFG,Agricultural irrigated land,AG.LND.IRIG.AG.ZS,2021,6.50692976274372,% of total agricultural land
Afghanistan,AFG,Agricultural irrigated land,AG.LND.IRIG.AG.ZS,2022,..,% of total agricultural land
Afghanistan,AFG,Agricultural irrigated land,AG.LND.IRIG.AG.ZS,2023,..,% of total agricultural land
Afghanistan,AFG,Agricultural irrigated land,AG.LND.IRIG.AG.ZS,2024,..,% of total agricultural land
Afghanistan,AFG,"Average working hours of children, working only, female, ages 7-14",SL.TLF.0714.WK.FE.TM,2018,..,hours per week
Afghanistan,AFG,"Average working hours of children, working only, female, ages 7-14",SL.TLF.0714.WK.FE.TM,2019,..,hours per week
Afghanistan,AFG,"Average working hours of children, working only, female, ages 7-14",SL.TLF.0714.WK.FE.TM,2020,..,hours per week
Afghanistan,AFG,"Average working hours of children, working only, female, ages 7-14",SL.TLF.0714.WK.FE.TM,2021,..,hours per week
Afghanistan,AFG,"Average working hours of children, working only, female, ages 7-14",SL.TLF.0714.WK.FE.TM,2022,..,hours per week
Afghanistan,AFG,"Average working hours of children, working only, female, ages 7-14",SL.TLF.0714.WK.FE.TM,2023,..,hours per week
Afghanistan,AFG,"Average working hours of children, working only, female, ages 7-14",SL.TLF.0714.WK.FE.TM,2024,..,hours per week
Afghanistan,AFG,"Average working hours of children, working only, male, ages 7-14",SL.TLF.0714.WK.MA.TM,2018,..,hours per week
Afghanistan,AFG,"Average working hours of children, working only, male, ages 7-14",SL.TLF.0714.WK.MA.TM,2019,..,hours per week
Afghanistan,AFG,"Average working hours of children, working only, male, ages 7-14",SL.TLF.0714.WK.MA.TM,2020,..,hours per week
Afghanistan,AFG,"Average working hours of children, working only, male, ages 7-14",SL.TLF.0714.WK.MA.TM,2021,..,hours per week
Afghanistan,AFG,"Average working hours of children, working only, male, ages 7-14",SL.TLF.0714.WK.MA.TM,2022,..,hours per week
Afghanistan,AFG,"Average working hours of children, working only, male, ages 7-14",SL.TLF.0714.WK.MA.TM,2023,..,hours per week
Afghanistan,AFG,"Average working hours of children, working only, male, ages 7-14",SL.TLF.0714.WK.MA.TM,2024,..,hours per week
Afghanistan,AFG,"Average working hours of children, working only, ages 7-14",SL.TLF.0714.WK.TM,2018,..,hours per week
Afghanistan,AFG,"Average working hours of children, working only, ages 7-14",SL.TLF.0714.WK.TM,2019,..,hours per week
Afghanistan,AFG,"Average working hours of children, working only, ages 7-14",SL.TLF.0714.WK.TM,2020,..,hours per week
Afghanistan,AFG,"Average working hours of children, working only, ages 7-14",SL.TLF.0714.WK.TM,2021,..,hours per week
Afghanistan,AFG,"Average working hours of children, working only, ages 7-14",SL.TLF.0714.WK.TM,2022,..,hours per week
Afghanistan,AFG,"Average working hours of children, working only, ages 7-14",SL.TLF.0714.WK.TM,2023,..,hours per week
Afghanistan,AFG,"Average working hours of children, working only, ages 7-14",SL.TLF.0714.WK.TM,2024,..,hours per week
Afghanistan,AFG,"Average working hours of children, study and work, male, ages 7-14",SL.TLF.0714.SW.MA.TM,2018,..,hours per week
Afghanistan,AFG,"Average working hours of children, study and work, male, ages 7-14",SL.TLF.0714.SW.MA.TM,2019,..,hours per week
Afghanistan,AFG,"Average working hours of children, study and work, male, ages 7-14",SL.TLF.0714.SW.MA.TM,2020,..,hours per week
Afghanistan,AFG,"Average working hours of children, study and work, male, ages 7-14",SL.TLF.0714.SW.MA.TM,2021,..,hours per week
Afghanistan,AFG,"Average working hours of children, study and work, male, ages 7-14",SL.TLF.0714.SW.MA.TM,2022,..,hours per week
Afghanistan,AFG,"Average working hours of children, study and work, male, ages 7-14",SL.TLF.0714.SW.MA.TM,2023,..,hours per week
Afghanistan,AFG,"Average working hours of children, study and work, male, ages 7-14",SL.TLF.0714.SW.MA.TM,2024,..,hours per week
Afghanistan,AFG,"Average working hours of children, study and work, female, ages 7-14",SL.TLF.0714.SW.FE.TM,2018,..,hours per week
Afghanistan,AFG,"Average working hours of children, study and work, female, ages 7-14",SL.TLF.0714.SW.FE.TM,2019,..,hours per week
Afghanistan,AFG,"Average working hours of children, study and work, female, ages 7-14",SL.TLF.0714.SW.FE.TM,2020,..,hours per week
Afghanistan,AFG,"Average working hours of children, study and work, female, ages 7-14",SL.TLF.0714.SW.FE.TM,2021,..,hours per week
Afghanistan,AFG,"Average working hours of children, study and work, female, ages 7-14",SL.TLF.0714.SW.FE.TM,2022,..,hours per week
Afghanistan,AFG,"Average working hours of children, study and work, female, ages 7-14",SL.TLF.0714.SW.FE.TM,2023,..,hours per week
Afghanistan,AFG,"Average working hours of children, study and work, female, ages 7-14",SL.TLF.0714.SW.FE.TM,2024,..,hours per week
Afghanistan,AFG,"Average working hours of children, study and work, ages 7-14",SL.TLF.0714.SW.TM,2018,..,hours per week
Afghanistan,AFG,"Average working hours of children, study and work, ages 7-14",SL.TLF.0714.SW.TM,2019,..,hours per week
Afghanistan,AFG,"Average working hours of children, study and work, ages 7-14",SL.TLF.0714.SW.TM,2020,..,hours per week
Afghanistan,AFG,"Average working hours of children, study and work, ages 7-14",SL.TLF.0714.SW.TM,2021,..,hours per week
Afghanistan,AFG,"Average working hours of children, study and work, ages 7-14",SL.TLF.0714.SW.TM,2022,..,hours per week
Afghanistan,AFG,"Average working hours of children, study and work, ages 7-14",SL.TLF.0714.SW.TM,2023,..,hours per week
Afghanistan,AFG,"Average working hours of children, study and work, ages 7-14",SL.TLF.0714.SW.TM,2024,..,hours per week
Afghanistan,AFG,Completeness of birth registration,SP.REG.BRTH.ZS,2018,..,%
Afghanistan,AFG,Completeness of birth registration,SP.REG.BRTH.ZS,2019,..,%
Afghanistan,AFG,Completeness of birth registration,SP.REG.BRTH.ZS,2020,..,%
Afghanistan,AFG,Completeness of birth registration,SP.REG.BRTH.ZS,2021,..,%
Afghanistan,AFG,Completeness of birth registration,SP.REG.BRTH.ZS,2022,..,%
Afghanistan,AFG,Completeness of birth registration,SP.REG.BRTH.ZS,2023,..,%
Afghanistan,AFG,Completeness of birth registration,SP.REG.BRTH.ZS,2024,..,%
Afghanistan,AFG,Coal rents,NY.GDP.COAL.RT.ZS,2018,0.541363923742697,% of GDP
Afghanistan,AFG,Coal rents,NY.GDP.COAL.RT.ZS,2019,0.334119584032567,% of GDP
Afghanistan,AFG,Coal rents,NY.GDP.COAL.RT.ZS,2020,0.00700147458719358,% of GDP
Afghanistan,AFG,Coal rents,NY.GDP.COAL.RT.ZS,2021,0.0193977562950517,% of GDP
Afghanistan,AFG,Coal rents,NY.GDP.COAL.RT.ZS,2022,..,% of GDP
Afghanistan,AFG,Coal rents,NY.GDP.COAL.RT.ZS,2023,..,% of GDP
Afghanistan,AFG,Coal rents,NY.GDP.COAL.RT.ZS,2024,..,% of GDP
Afghanistan,AFG,"Death rate, crude",SP.DYN.CDRT.IN,2018,7.271,"per 1,000 people"
Afghanistan,AFG,"Death rate, crude",SP.DYN.CDRT.IN,2019,7.064,"per 1,000 people"
Afghanistan,AFG,"Death rate, crude",SP.DYN.CDRT.IN,2020,7.565,"per 1,000 people"
Afghanistan,AFG,"Death rate, crude",SP.DYN.CDRT.IN,2021,8.002,"per 1,000 people"
Afghanistan,AFG,"Death rate, crude",SP.DYN.CDRT.IN,2022,5.993,"per 1,000 people"
Afghanistan,AFG,"Death rate, crude",SP.DYN.CDRT.IN,2023,5.797,"per 1,000 people"
Afghanistan,AFG,"Death rate, crude",SP.DYN.CDRT.IN,2024,..,"per 1,000 people"
Afghanistan,AFG,Disaster risk reduction progress score,EN.CLC.DRSK.XQ,2018,..,1-5 scale; 5=best
Afghanistan,AFG,Disaster risk reduction progress score,EN.CLC.DRSK.XQ,2019,..,1-5 scale; 5=best
Afghanistan,AFG,Disaster risk reduction progress score,EN.CLC.DRSK.XQ,2020,..,1-5 scale; 5=best
Afghanistan,AFG,Disaster risk reduction progress score,EN.CLC.DRSK.XQ,2021,..,1-5 scale; 5=best
Afghanistan,AFG,Disaster risk reduction progress score,EN.CLC.DRSK.XQ,2022,..,1-5 scale; 5=best
Afghanistan,AFG,Disaster risk reduction progress score,EN.CLC.DRSK.XQ,2023,..,1-5 scale; 5=best
Afghanistan,AFG,Disaster risk reduction progress score,EN.CLC.DRSK.XQ,2024,..,1-5 scale; 5=best
Afghanistan,AFG,"Employers, male(modeled ILO estimate)",SL.EMP.MPYR.MA.ZS,2018,2.43502006355234,% of male employment
Afghanistan,AFG,"Employers, male(modeled ILO estimate)",SL.EMP.MPYR.MA.ZS,2019,2.10966111075194,% of male employment
Afghanistan,AFG,"Employers, male(modeled ILO estimate)",SL.EMP.MPYR.MA.ZS,2020,1.85278633677128,% of male employment
Afghanistan,AFG,"Employers, male(modeled ILO estimate)",SL.EMP.MPYR.MA.ZS,2021,1.69521392194452,% of male employment
Afghanistan,AFG,"Employers, male(modeled ILO estimate)",SL.EMP.MPYR.MA.ZS,2022,1.51258763042956,% of male employment
Afghanistan,AFG,"Employers, male(modeled ILO estimate)",SL.EMP.MPYR.MA.ZS,2023,1.47495870937318,% of male employment
Afghanistan,AFG,"Employers, male(modeled ILO estimate)",SL.EMP.MPYR.MA.ZS,2024,..,% of male employment
Afghanistan,AFG,"Employers, female(modeled ILO estimate)",SL.EMP.MPYR.FE.ZS,2018,1.67489547635969,% of female employment
Afghanistan,AFG,"Employers, female(modeled ILO estimate)",SL.EMP.MPYR.FE.ZS,2019,1.05997729500053,% of female employment
Afghanistan,AFG,"Employers, female(modeled ILO estimate)",SL.EMP.MPYR.FE.ZS,2020,0.732126094177491,% of female employment
Afghanistan,AFG,"Employers, female(modeled ILO estimate)",SL.EMP.MPYR.FE.ZS,2021,0.693545005548214,% of female employment
Afghanistan,AFG,"Employers, female(modeled ILO estimate)",SL.EMP.MPYR.FE.ZS,2022,0.522516201694947,% of female employment
Afghanistan,AFG,"Employers, female(modeled ILO estimate)",SL.EMP.MPYR.FE.ZS,2023,0.589395370542796,% of female employment
Afghanistan,AFG,"Employers, female(modeled ILO estimate)",SL.EMP.MPYR.FE.ZS,2024,..,% of female employment
Afghanistan,AFG,"Employers, total(modeled ILO estimate)",SL.EMP.MPYR.ZS,2018,2.27635179617964,% of total employment
Afghanistan,AFG,"Employers, total(modeled ILO estimate)",SL.EMP.MPYR.ZS,2019,1.9009848903797,% of total employment
Afghanistan,AFG,"Employers, total(modeled ILO estimate)",SL.EMP.MPYR.ZS,2020,1.6432602739863,% of total employment
Afghanistan,AFG,"Employers, total(modeled ILO estimate)",SL.EMP.MPYR.ZS,2021,1.52556085558896,% of total employment
Afghanistan,AFG,"Employers, total(modeled ILO estimate)",SL.EMP.MPYR.ZS,2022,1.45463589117742,% of total employment
Afghanistan,AFG,"Employers, total(modeled ILO estimate)",SL.EMP.MPYR.ZS,2023,1.4232002677188,% of total employment
Afghanistan,AFG,"Employers, total(modeled ILO estimate)",SL.EMP.MPYR.ZS,2024,..,% of total employment
Argentina,ARG,"Access to clean fuels and technologies for cooking, rural",EG.CFT.ACCS.RU.ZS,2018,96.9,% of rural population
Argentina,ARG,"Access to clean fuels and technologies for cooking, rural",EG.CFT.ACCS.RU.ZS,2019,97.1,% of rural population
Argentina,ARG,"Access to clean fuels and technologies for cooking, rural",EG.CFT.ACCS.RU.ZS,2020,97.3,% of rural population
Argentina,ARG,"Access to clean fuels and technologies for cooking, rural",EG.CFT.ACCS.RU.ZS,2021,97.4,% of rural population
Argentina,ARG,"Access to clean fuels and technologies for cooking, rural",EG.CFT.ACCS.RU.ZS,2022,97.7,% of rural population
Argentina,ARG,"Access to clean fuels and technologies for cooking, rural",EG.CFT.ACCS.RU.ZS,2023,..,% of rural population
Argentina,ARG,"Access to clean fuels and technologies for cooking, rural",EG.CFT.ACCS.RU.ZS,2024,..,% of rural population
Argentina,ARG,Access to clean fuels and technologies for cooking,EG.CFT.ACCS.ZS,2018,99.8,% of population
Argentina,ARG,Access to clean fuels and technologies for cooking,EG.CFT.ACCS.ZS,2019,99.9,% of population
Argentina,ARG,Access to clean fuels and technologies for cooking,EG.CFT.ACCS.ZS,2020,99.9,% of population
Argentina,ARG,Access to clean fuels and technologies for cooking,EG.CFT.ACCS.ZS,2021,99.9,% of population
Argentina,ARG,Access to clean fuels and technologies for cooking,EG.CFT.ACCS.ZS,2022,99.9,% of population
Argentina,ARG,Access to clean fuels and technologies for cooking,EG.CFT.ACCS.ZS,2023,..,% of population
Argentina,ARG,Access to clean fuels and technologies for cooking,EG.CFT.ACCS.ZS,2024,..,% of population
Argentina,ARG,"Access to clean fuels and technologies for cooking, urban",EG.CFT.ACCS.UR.ZS,2018,99.9,% of urban population
Argentina,ARG,"Access to clean fuels and technologies for cooking, urban",EG.CFT.ACCS.UR.ZS,2019,99.9,% of urban population
Argentina,ARG,"Access to clean fuels and technologies for cooking, urban",EG.CFT.ACCS.UR.ZS,2020,99.9,% of urban population
Argentina,ARG,"Access to clean fuels and technologies for cooking, urban",EG.CFT.ACCS.UR.ZS,2021,99.9,% of urban population
Argentina,ARG,"Access to clean fuels and technologies for cooking, urban",EG.CFT.ACCS.UR.ZS,2022,99.9,% of urban population
Argentina,ARG,"Access to clean fuels and technologies for cooking, urban",EG.CFT.ACCS.UR.ZS,2023,..,% of urban population
Argentina,ARG,"Access to clean fuels and technologies for cooking, urban",EG.CFT.ACCS.UR.ZS,2024,..,% of urban population
Argentina,ARG,Access to electricity,EG.ELC.ACCS.ZS,2018,100,% of population
Argentina,ARG,Access to electricity,EG.ELC.ACCS.ZS,2019,100,% of population
Argentina,ARG,Access to electricity,EG.ELC.ACCS.ZS,2020,100,% of population
Argentina,ARG,Access to electricity,EG.ELC.ACCS.ZS,2021,100,% of population
Argentina,ARG,Access to electricity,EG.ELC.ACCS.ZS,2022,100,% of population
Argentina,ARG,Access to electricity,EG.ELC.ACCS.ZS,2023,100,% of population
Argentina,ARG,Access to electricity,EG.ELC.ACCS.ZS,2024,..,% of population
Argentina,ARG,"Access to electricity, rural",EG.ELC.ACCS.RU.ZS,2018,99.9,% of rural population
Argentina,ARG,"Access to electricity, rural",EG.ELC.ACCS.RU.ZS,2019,100,% of rural population
Argentina,ARG,"Access to electricity, rural",EG.ELC.ACCS.RU.ZS,2020,100,% of rural population
Argentina,ARG,"Access to electricity, rural",EG.ELC.ACCS.RU.ZS,2021,100,% of rural population
Argentina,ARG,"Access to electricity, rural",EG.ELC.ACCS.RU.ZS,2022,100,% of rural population
Argentina,ARG,"Access to electricity, rural",EG.ELC.ACCS.RU.ZS,2023,100,% of rural population
Argentina,ARG,"Access to electricity, rural",EG.ELC.ACCS.RU.ZS,2024,..,% of rural population
Argentina,ARG,"Access to electricity, urban",EG.ELC.ACCS.UR.ZS,2018,100,% of urban population
Argentina,ARG,"Access to electricity, urban",EG.ELC.ACCS.UR.ZS,2019,100,% of urban population
Argentina,ARG,"Access to electricity, urban",EG.ELC.ACCS.UR.ZS,2020,100,% of urban population
Argentina,ARG,"Access to electricity, urban",EG.ELC.ACCS.UR.ZS,2021,100,% of urban population
Argentina,ARG,"Access to electricity, urban",EG.ELC.ACCS.UR.ZS,2022,100,% of urban population
Argentina,ARG,"Access to electricity, urban",EG.ELC.ACCS.UR.ZS,2023,100,% of urban population
Argentina,ARG,"Access to electricity, urban",EG.ELC.ACCS.UR.ZS,2024,..,% of urban population
Argentina,ARG,Account ownership at a financial institution or with a mobile-money-service provider,FX.OWN.TOTL.ZS,2018,..,% of population ages 15+
Argentina,ARG,Account ownership at a financial institution or with a mobile-money-service provider,FX.OWN.TOTL.ZS,2019,..,% of population ages 15+
Argentina,ARG,Account ownership at a financial institution or with a mobile-money-service provider,FX.OWN.TOTL.ZS,2020,..,% of population ages 15+
Argentina,ARG,Account ownership at a financial institution or with a mobile-money-service provider,FX.OWN.TOTL.ZS,2021,71.63,% of population ages 15+
Argentina,ARG,Account ownership at a financial institution or with a mobile-money-service provider,FX.OWN.TOTL.ZS,2022,..,% of population ages 15+
